code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_group,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,completed_mooc
AAA,2013J,2229865,2,West Midlands Region,3,Oct-20,2,35-55,0,60,1,Pass,-116,1
AAA,2013J,2255601,2,South Region,3,80-90%,2,35-55,0,120,1,Withdrawn,-28,0
AAA,2013J,2268379,2,East Midlands Region,3,20-30%,1,0-35,0,60,1,Pass,-74,1
AAA,2013J,2278464,1,South Region,2,30-40%,2,35-55,0,60,1,Pass,-129,1
AAA,2013J,2293923,1,South Region,3,90-100%,1,0-35,0,150,1,Pass,-85,1
AAA,2013J,2312620,2,East Midlands Region,,20-30%,2,35-55,0,60,1,Withdrawn,-45,0
AAA,2013J,2318055,1,Wales,3,90-100%,2,35-55,0,60,1,Withdrawn,-56,0
AAA,2013J,2324976,2,Scotland,,90-100%,2,35-55,0,60,1,Withdrawn,-101,0
AAA,2013J,2329342,2,East Anglian Region,2,40-50%,2,35-55,0,120,1,Pass,-56,1
AAA,2013J,2339528,2,London Region,2,40-50%,1,0-35,0,60,1,Distinction,-57,1
AAA,2013J,2342426,1,Yorkshire Region,2,20-30%,2,35-55,0,60,1,Fail,-38,1
AAA,2013J,2344901,2,Yorkshire Region,3,60-70%,1,0-35,0,60,1,Fail,-24,1
AAA,2013J,2358056,2,North Region,,,1,0-35,0,60,1,Fail,-102,1
AAA,2013J,2358969,2,East Anglian Region,3,70-80%,1,0-35,0,180,1,Withdrawn,-53,0
AAA,2013J,2364471,2,Scotland,,90-100%,1,0-35,0,60,2,Pass,-80,1
AAA,2013J,2365101,1,South East Region,,20-30%,1,0-35,0,300,1,Withdrawn,-129,0
AAA,2013J,2367155,2,East Anglian Region,3,80-90%,1,0-35,0,120,1,Pass,-22,1
AAA,2013J,2369266,2,London Region,2,70-80%,2,35-55,0,60,1,Pass,-94,1
AAA,2013J,2376496,2,East Midlands Region,3,20-30%,1,0-35,0,120,1,Pass,-185,1
AAA,2013J,2391984,1,South Region,3,90-100%,1,0-35,0,60,1,Withdrawn,-101,0
AAA,2013J,2411661,2,South Region,3,80-90%,1,0-35,0,120,1,Fail,-17,1
AAA,2013J,2411778,1,Scotland,,20-30%,1,0-35,0,120,1,Withdrawn,-35,0
AAA,2013J,2412002,1,South West Region,2,50-60%,2,35-55,0,90,1,Distinction,-38,1
AAA,2013J,2412967,2,South Region,3,80-90%,2,35-55,0,60,1,Pass,-73,1
AAA,2013J,2429854,1,London Region,3,Oct-20,2,35-55,0,120,2,Withdrawn,-52,0
AAA,2013J,2437837,2,North Region,3,30-40%,1,0-35,0,60,1,Pass,-53,1
AAA,2013J,2449878,2,East Midlands Region,3,30-40%,1,0-35,0,60,1,Pass,-32,1
AAA,2013J,2456480,1,Scotland,2,80-90%,2,35-55,0,120,1,Fail,-71,1
AAA,2013J,2457256,1,South Region,2,80-90%,2,35-55,0,180,1,Pass,-50,1
AAA,2013J,2458355,1,London Region,2,80-90%,2,35-55,0,60,1,Pass,-81,1
AAA,2013J,2460080,1,Scotland,,90-100%,3,55<=,0,60,1,Pass,-52,1
AAA,2013J,2461190,1,South Region,,70-80%,3,55<=,0,60,1,Fail,-11,1
AAA,2013J,2469673,2,Yorkshire Region,2,20-30%,2,35-55,0,60,1,Fail,-22,1
AAA,2013J,2470694,2,Scotland,,50-60%,3,55<=,0,60,1,Withdrawn,-106,0
AAA,2013J,2479954,1,North Western Region,3,40-50%,1,0-35,0,60,1,Pass,-46,1
AAA,2013J,2481901,1,Wales,2,80-90%,2,35-55,0,60,1,Pass,-195,1
AAA,2013J,2482700,1,South Region,2,90-100%,1,0-35,0,120,1,Pass,-59,1
AAA,2013J,2486127,2,East Anglian Region,,90-100%,1,0-35,0,120,1,Pass,-144,1
AAA,2013J,2498700,2,North Western Region,2,40-50%,1,0-35,0,240,1,Pass,-43,1
AAA,2013J,2516503,1,South East Region,,40-50%,2,35-55,0,60,1,Pass,-65,1
AAA,2013J,2518069,1,East Midlands Region,3,90-100%,1,0-35,0,60,1,Pass,-105,1
AAA,2013J,2521459,2,London Region,2,Oct-20,1,0-35,0,60,1,Pass,-158,1
AAA,2013J,2523736,1,North Western Region,3,20-30%,3,55<=,0,120,1,Pass,-46,1
AAA,2013J,2529279,2,North Western Region,,60-70%,2,35-55,0,60,1,Pass,-67,1
AAA,2013J,2532302,2,East Anglian Region,3,80-90%,1,0-35,0,60,1,Pass,-65,1
AAA,2013J,2536991,1,South Region,,90-100%,3,55<=,0,60,1,Distinction,-87,1
AAA,2013J,2542724,2,West Midlands Region,2,40-50%,1,0-35,0,60,1,Withdrawn,-59,0
AAA,2013J,2550279,2,North Region,,,2,35-55,0,60,1,Pass,-153,1
AAA,2013J,2551220,2,South Region,2,90-100%,1,0-35,0,60,1,Pass,-94,1
AAA,2013J,2552472,2,South Region,,80-90%,2,35-55,0,120,1,Withdrawn,-38,0
AAA,2013J,2555340,2,South Region,,90-100%,2,35-55,0,60,1,Pass,-67,1
AAA,2013J,2557283,1,Yorkshire Region,,80-90%,3,55<=,0,60,1,Pass,-80,1
AAA,2013J,2559575,1,South West Region,2,30-40%,1,0-35,0,60,1,Pass,-31,1
AAA,2013J,2562034,1,East Anglian Region,3,70-80%,1,0-35,0,60,1,Pass,-30,1
AAA,2013J,2566163,2,South Region,3,80-90%,1,0-35,0,60,1,Pass,-91,1
AAA,2013J,2566592,2,South Region,3,90-100%,2,35-55,0,60,1,Pass,-35,1
AAA,2013J,2569324,1,South Region,3,90-100%,1,0-35,0,120,1,Withdrawn,-81,0
AAA,2013J,2574528,1,Ireland,,,2,35-55,0,60,1,Pass,-16,1
AAA,2013J,2574583,1,Yorkshire Region,2,70-80%,2,35-55,0,60,1,Pass,-63,1
AAA,2013J,2576122,1,North Western Region,3,70-80%,1,0-35,0,60,1,Withdrawn,-137,0
AAA,2013J,2578995,2,West Midlands Region,3,Oct-20,1,0-35,0,60,2,Pass,-62,1
AAA,2013J,2586560,2,East Anglian Region,2,80-90%,2,35-55,0,60,1,Pass,-94,1
AAA,2013J,2594139,2,South West Region,3,50-60%,1,0-35,0,60,1,Pass,-74,1
AAA,2013J,2598871,2,East Anglian Region,3,80-90%,2,35-55,0,60,1,Pass,-128,1
AAA,2013J,2599352,2,Scotland,3,30-40%,1,0-35,0,120,1,Pass,-106,1
AAA,2013J,2600688,1,West Midlands Region,3,20-30%,1,0-35,0,60,1,Pass,-165,1
AAA,2013J,2606098,2,East Midlands Region,3,90-100%,1,0-35,0,60,1,Pass,-102,1
AAA,2013J,2613116,2,London Region,2,Oct-20,2,35-55,0,60,1,Pass,-63,1
AAA,2013J,2617002,2,Yorkshire Region,3,80-90%,1,0-35,0,60,1,Pass,-46,1
AAA,2013J,2620584,1,West Midlands Region,3,40-50%,1,0-35,0,60,2,Fail,-109,1
AAA,2013J,2639449,1,East Midlands Region,3,Oct-20,1,0-35,0,120,1,Pass,-127,1
AAA,2013J,2639540,2,North Western Region,3,90-100%,2,35-55,0,60,1,Pass,-38,1
AAA,2013J,2639641,1,South East Region,2,30-40%,2,35-55,0,120,1,Pass,-48,1
AAA,2013J,2641155,1,East Midlands Region,2,50-60%,2,35-55,0,60,1,Pass,-71,1
AAA,2013J,2643002,2,South West Region,3,80-90%,2,35-55,0,60,1,Pass,-52,1
AAA,2013J,2645733,2,South West Region,3,40-50%,1,0-35,0,180,1,Pass,-100,1
AAA,2013J,2649826,1,East Anglian Region,2,60-70%,2,35-55,0,60,1,Distinction,-144,1
AAA,2013J,2650282,1,London Region,3,0-10%,2,35-55,0,60,1,Pass,-29,1
AAA,2013J,2664024,1,South East Region,,90-100%,2,35-55,0,60,1,Pass,-31,1
AAA,2013J,2666246,1,North Western Region,3,90-100%,1,0-35,0,60,1,Pass,-43,1
AAA,2013J,2669816,1,Yorkshire Region,3,90-100%,1,0-35,0,60,1,Fail,-58,1
AAA,2013J,2671132,1,London Region,,20-30%,3,55<=,0,60,1,Pass,-38,1
AAA,2013J,2676809,2,North Region,,Oct-20,1,0-35,0,150,1,Fail,-31,1
AAA,2013J,2678643,2,South Region,3,80-90%,1,0-35,0,60,1,Pass,-25,1
AAA,2013J,2685865,2,East Midlands Region,2,30-40%,1,0-35,0,60,1,Pass,-101,1
AAA,2013J,2688067,1,East Anglian Region,3,Oct-20,1,0-35,0,60,1,Pass,-31,1
AAA,2013J,2689958,1,East Anglian Region,3,40-50%,2,35-55,0,60,1,Distinction,-71,1
AAA,2013J,2691206,2,West Midlands Region,3,50-60%,1,0-35,0,60,1,Distinction,-109,1
AAA,2013J,2691244,1,South Region,3,40-50%,2,35-55,0,180,1,Pass,-87,1
AAA,2013J,2694424,1,East Anglian Region,3,70-80%,2,35-55,0,120,1,Pass,-170,1
AAA,2013J,2698257,1,East Midlands Region,2,60-70%,1,0-35,0,120,1,Pass,-58,1
AAA,2014J,6516,1,Scotland,,80-90%,3,55<=,0,60,1,Pass,-52,1
AAA,2014J,24734,2,South Region,2,60-70%,1,0-35,0,60,1,Pass,-18,1
AAA,2014J,26192,2,East Anglian Region,3,60-70%,2,35-55,0,60,1,Distinction,-38,1
AAA,2014J,28061,1,Yorkshire Region,2,40-50%,2,35-55,0,60,1,Pass,-130,1
AAA,2014J,31600,2,South West Region,3,40-50%,1,0-35,0,60,1,Pass,-52,1
AAA,2014J,46844,1,North Region,,30-40%,2,35-55,0,60,1,Pass,-74,1
AAA,2014J,52765,2,Yorkshire Region,2,0-10%,2,35-55,0,120,1,Pass,-22,1
AAA,2014J,55104,2,West Midlands Region,3,60-70%,1,0-35,0,60,1,Pass,-87,1
AAA,2014J,58071,1,East Anglian Region,,90-100%,3,55<=,0,60,1,Pass,-72,1
AAA,2014J,58316,2,Wales,3,70-80%,1,0-35,0,120,1,Pass,-80,1
AAA,2014J,62487,2,East Midlands Region,3,Oct-20,1,0-35,0,60,1,Pass,-50,1
AAA,2014J,63165,1,South East Region,3,80-90%,2,35-55,0,60,1,Pass,-82,1
AAA,2014J,65002,2,East Anglian Region,3,70-80%,1,0-35,1,60,1,Fail,-144,1
AAA,2014J,70011,2,Scotland,,40-50%,1,0-35,0,60,1,Pass,-78,1
AAA,2014J,75255,1,North Western Region,3,40-50%,1,0-35,0,120,1,Pass,-58,1
AAA,2014J,79403,1,South Region,2,80-90%,2,35-55,0,60,1,Withdrawn,-23,0
AAA,2014J,85092,2,South West Region,2,30-40%,1,0-35,0,60,1,Pass,-52,1
AAA,2014J,85144,1,Scotland,3,50-60%,2,35-55,0,60,1,Pass,-41,1
AAA,2014J,85302,1,London Region,2,80-90%,2,35-55,0,60,1,Pass,-72,1
AAA,2014J,87431,1,South East Region,2,Oct-20,2,35-55,0,60,1,Withdrawn,-106,0
AAA,2014J,94961,1,South Region,2,70-80%,2,35-55,1,60,1,Pass,-150,1
AAA,2014J,95755,1,South East Region,2,90-100%,1,0-35,0,60,1,Withdrawn,-80,0
AAA,2014J,101116,2,East Anglian Region,2,60-70%,2,35-55,0,60,1,Pass,-80,1
AAA,2014J,107489,2,London Region,,20-30%,1,0-35,0,60,1,Pass,-81,1
AAA,2014J,108872,1,London Region,,80-90%,3,55<=,0,60,1,Pass,-80,1
AAA,2014J,109155,2,South Region,,90-100%,1,0-35,0,60,1,Pass,-80,1
AAA,2014J,111512,1,Wales,3,40-50%,1,0-35,0,60,1,Fail,-16,1
AAA,2014J,117818,2,London Region,3,40-50%,2,35-55,0,60,1,Pass,-92,1
AAA,2014J,119902,2,South West Region,3,60-70%,2,35-55,0,60,1,Withdrawn,-31,0
AAA,2014J,121349,2,South West Region,3,40-50%,2,35-55,1,60,1,Pass,-28,1
AAA,2014J,124064,2,South East Region,3,60-70%,1,0-35,0,120,1,Distinction,-44,1
AAA,2014J,125018,1,South Region,,70-80%,2,35-55,0,60,1,Pass,-36,1
AAA,2014J,129955,1,West Midlands Region,3,50-60%,1,0-35,1,60,1,Withdrawn,-143,0
AAA,2014J,130034,2,East Anglian Region,3,60-70%,2,35-55,0,60,1,Pass,-82,1
AAA,2014J,130547,2,South Region,3,70-80%,2,35-55,0,60,1,Pass,-25,1
AAA,2014J,130636,1,South East Region,3,Oct-20,1,0-35,0,60,1,Pass,-68,1
AAA,2014J,131390,1,East Anglian Region,3,90-100%,2,35-55,0,60,1,Pass,-115,1
AAA,2014J,133816,2,South Region,3,70-80%,2,35-55,0,60,1,Pass,-15,1
AAA,2014J,133922,1,North Region,2,0-10%,1,0-35,0,60,1,Pass,-110,1
AAA,2014J,135335,2,East Anglian Region,2,20-30%,1,0-35,1,120,1,Withdrawn,-82,0
AAA,2014J,135400,2,South East Region,2,90-100%,2,35-55,1,60,2,Pass,-51,1
AAA,2014J,135471,1,East Anglian Region,2,90-100%,2,35-55,0,60,1,Distinction,-149,1
AAA,2014J,139033,1,South East Region,3,90-100%,2,35-55,0,60,1,Fail,-46,1
AAA,2014J,141377,1,South West Region,3,90-100%,1,0-35,1,210,1,Pass,-127,1
AAA,2014J,141506,1,Scotland,3,20-30%,2,35-55,0,60,1,Fail,-28,1
AAA,2014J,146503,1,East Anglian Region,2,30-40%,2,35-55,0,120,2,Pass,-30,1
AAA,2014J,147756,1,North Region,2,60-70%,1,0-35,1,120,1,Pass,-41,1
AAA,2014J,148993,2,North Western Region,3,30-40%,2,35-55,1,60,2,Pass,-154,1
AAA,2014J,149741,2,Scotland,3,20-30%,2,35-55,0,60,1,Pass,-74,1
AAA,2014J,149962,1,West Midlands Region,3,60-70%,1,0-35,0,60,1,Pass,-92,1
AAA,2014J,151587,2,Wales,3,0-10%,1,0-35,0,120,1,Withdrawn,-129,0
AAA,2014J,152668,2,South Region,2,90-100%,1,0-35,0,60,1,Withdrawn,-72,0
AAA,2014J,155984,2,East Anglian Region,2,70-80%,1,0-35,1,120,1,Pass,-156,1
AAA,2014J,158707,2,South East Region,3,80-90%,1,0-35,0,60,1,Withdrawn,-57,0
AAA,2014J,159954,1,East Midlands Region,3,40-50%,2,35-55,1,60,1,Withdrawn,-24,0
AAA,2014J,164944,2,East Anglian Region,3,40-50%,1,0-35,0,60,2,Pass,-148,1
AAA,2014J,165226,2,Wales,3,30-40%,1,0-35,0,60,1,Fail,-22,1
AAA,2014J,167961,1,South West Region,,70-80%,3,55<=,0,60,1,Pass,-44,1
AAA,2014J,174024,1,North Region,3,Oct-20,2,35-55,0,60,1,Pass,-85,1
AAA,2014J,174094,2,South East Region,2,30-40%,2,35-55,0,60,2,Pass,-89,1
AAA,2014J,174745,2,East Midlands Region,3,70-80%,2,35-55,0,60,1,Pass,-30,1
AAA,2014J,175447,1,London Region,3,50-60%,2,35-55,0,60,1,Pass,-115,1
AAA,2014J,175772,2,East Anglian Region,,90-100%,2,35-55,0,270,1,Withdrawn,-45,0
AAA,2014J,183057,1,Wales,2,90-100%,1,0-35,0,60,1,Pass,-23,1
AAA,2014J,185350,1,Yorkshire Region,2,Oct-20,2,35-55,0,60,1,Fail,-22,1
AAA,2014J,188278,1,Yorkshire Region,3,70-80%,2,35-55,1,60,1,Pass,-64,1
AAA,2014J,199636,1,East Anglian Region,3,30-40%,2,35-55,0,60,1,Pass,-30,1
AAA,2014J,199897,1,East Midlands Region,,Oct-20,2,35-55,0,60,1,Pass,3,1
AAA,2014J,200804,1,South Region,3,90-100%,1,0-35,0,60,1,Pass,-80,1
AAA,2014J,205494,1,South West Region,,30-40%,2,35-55,0,60,1,Pass,-45,1
AAA,2014J,228021,1,Scotland,3,40-50%,2,35-55,0,60,1,Distinction,-68,1
AAA,2014J,228383,1,Yorkshire Region,,50-60%,1,0-35,0,60,1,Pass,-21,1
AAA,2014J,232307,1,South Region,2,50-60%,2,35-55,0,60,1,Pass,-107,1
AAA,2014J,235068,2,East Midlands Region,2,30-40%,2,35-55,0,60,1,Pass,-156,1
AAA,2014J,235507,1,Yorkshire Region,3,90-100%,1,0-35,1,180,1,Pass,-135,1
AAA,2014J,236875,1,West Midlands Region,3,40-50%,1,0-35,0,60,1,Pass,-20,1
AAA,2014J,237274,1,Yorkshire Region,3,Oct-20,1,0-35,0,60,1,Pass,-155,1
AAA,2014J,243510,2,South West Region,2,60-70%,1,0-35,0,60,1,Fail,-16,1
AAA,2014J,244246,2,South East Region,3,60-70%,1,0-35,0,60,1,Pass,-137,1
AAA,2014J,248581,2,West Midlands Region,3,40-50%,1,0-35,0,60,1,Distinction,-61,1
AAA,2014J,252073,2,Yorkshire Region,3,30-40%,2,35-55,0,120,1,Pass,-5,1
AAA,2014J,254625,1,Wales,3,20-30%,2,35-55,0,60,1,Distinction,-50,1
AAA,2014J,258587,1,South West Region,3,Oct-20,2,35-55,0,60,1,Distinction,-109,1
AAA,2014J,260355,2,London Region,3,80-90%,2,35-55,1,120,1,Withdrawn,-156,0
AAA,2014J,260623,1,South East Region,2,40-50%,1,0-35,0,60,1,Pass,-28,1
AAA,2014J,263251,1,East Anglian Region,3,40-50%,2,35-55,0,60,1,Pass,-73,1
AAA,2014J,263543,1,East Anglian Region,2,90-100%,2,35-55,0,60,1,Pass,-56,1
AAA,2014J,263952,1,North Region,2,,2,35-55,0,60,1,Distinction,-38,1
AAA,2014J,266524,2,South Region,3,30-40%,1,0-35,0,240,1,Pass,-134,1
AAA,2014J,268733,1,East Anglian Region,3,30-40%,1,0-35,1,120,1,Fail,-10,1
AAA,2014J,273346,1,East Midlands Region,2,70-80%,2,35-55,0,60,1,Pass,-155,1
AAA,2014J,274947,1,East Anglian Region,2,40-50%,1,0-35,0,120,1,Withdrawn,-43,0
AAA,2014J,275674,2,London Region,3,20-30%,1,0-35,0,60,1,Withdrawn,-155,0
AAA,2014J,275792,2,East Anglian Region,,50-60%,1,0-35,0,60,1,Pass,-37,1
AAA,2014J,277123,2,East Midlands Region,3,70-80%,2,35-55,0,60,1,Fail,-20,1
AAA,2014J,277880,2,South East Region,3,60-70%,1,0-35,1,120,1,Withdrawn,-11,0
AAA,2014J,281077,2,East Anglian Region,,50-60%,1,0-35,0,60,1,Pass,-103,1
AAA,2014J,281636,2,West Midlands Region,3,20-30%,1,0-35,0,60,1,Pass,-73,1
AAA,2014J,285315,1,East Anglian Region,,70-80%,1,0-35,0,60,1,Pass,-36,1
AAA,2014J,287040,2,East Anglian Region,3,40-50%,2,35-55,0,90,1,Pass,-155,1
AAA,2014J,287204,1,Scotland,3,0-10%,1,0-35,0,60,1,Pass,-79,1
AAA,2014J,287210,1,Scotland,3,70-80%,2,35-55,0,60,1,Pass,-156,1
AAA,2014J,288994,1,Scotland,3,30-40%,1,0-35,0,120,1,Fail,-10,1
AAA,2014J,289449,1,East Midlands Region,,90-100%,2,35-55,0,60,1,Pass,-122,1
AAA,2014J,290164,2,Scotland,,30-40%,2,35-55,0,60,1,Pass,-88,1
AAA,2014J,292525,1,South Region,3,70-80%,1,0-35,0,60,1,Pass,-52,1
AAA,2014J,292775,1,South East Region,3,40-50%,1,0-35,0,60,1,Pass,-35,1
AAA,2014J,293824,2,South West Region,3,50-60%,2,35-55,0,60,1,Pass,-50,1
AAA,2014J,294496,1,North Western Region,3,Oct-20,2,35-55,0,60,2,Pass,-147,1
AAA,2014J,294655,1,Wales,3,70-80%,2,35-55,0,60,1,Fail,-49,1
AAA,2014J,295060,1,East Anglian Region,3,70-80%,1,0-35,0,60,1,Fail,-66,1
AAA,2014J,295075,1,South Region,,70-80%,3,55<=,0,60,1,Pass,-114,1
AAA,2014J,296424,1,Scotland,3,30-40%,2,35-55,0,60,1,Pass,-84,1
AAA,2014J,298034,1,Scotland,3,70-80%,2,35-55,0,120,1,Fail,-49,1
AAA,2014J,298838,2,Yorkshire Region,3,70-80%,1,0-35,0,60,1,Pass,-66,1
AAA,2014J,301967,1,South West Region,3,20-30%,1,0-35,0,60,1,Pass,-35,1
AAA,2014J,302476,1,South East Region,3,70-80%,1,0-35,0,60,1,Distinction,-156,1
AAA,2014J,303521,2,Ireland,3,20-30%,2,35-55,0,60,1,Pass,-108,1
AAA,2014J,303985,2,Scotland,,70-80%,1,0-35,1,60,1,Pass,-24,1
AAA,2014J,304465,2,West Midlands Region,3,50-60%,1,0-35,0,60,1,Pass,-135,1
AAA,2014J,306646,1,South Region,3,80-90%,1,0-35,0,60,1,Pass,-22,1
AAA,2014J,309142,2,South Region,3,90-100%,2,35-55,0,60,1,Pass,-38,1
AAA,2014J,310412,2,London Region,3,40-50%,2,35-55,0,60,1,Pass,-81,1
AAA,2014J,311235,1,South West Region,3,50-60%,2,35-55,0,60,1,Pass,-123,1
AAA,2014J,311659,1,East Anglian Region,3,70-80%,1,0-35,0,120,1,Fail,2,1
AAA,2014J,313937,1,Scotland,,80-90%,2,35-55,0,60,1,Pass,-32,1
AAA,2014J,315076,1,Yorkshire Region,3,0-10%,1,0-35,0,60,1,Pass,-22,1
AAA,2014J,315744,1,Scotland,3,90-100%,2,35-55,0,60,1,Distinction,-53,1
AAA,2014J,323370,2,West Midlands Region,3,30-40%,1,0-35,0,120,1,Pass,-53,1
AAA,2014J,323805,2,West Midlands Region,3,20-30%,1,0-35,0,180,1,Withdrawn,-144,0
AAA,2014J,328024,1,Yorkshire Region,3,Oct-20,2,35-55,0,60,1,Pass,-45,1
AAA,2014J,328734,2,East Anglian Region,3,80-90%,1,0-35,0,180,1,Withdrawn,-144,0
AAA,2014J,329659,2,East Anglian Region,3,30-40%,1,0-35,0,60,2,Fail,-128,1
AAA,2014J,330594,1,South West Region,2,50-60%,1,0-35,0,60,1,Pass,-14,1
AAA,2014J,331358,2,South Region,,90-100%,2,35-55,1,60,1,Distinction,-150,1
AAA,2014J,332884,1,Wales,3,60-70%,1,0-35,0,60,1,Pass,-29,1
AAA,2014J,334441,1,London Region,,60-70%,1,0-35,0,60,1,Fail,-154,1
AAA,2014J,335247,1,South West Region,3,80-90%,1,0-35,0,60,1,Pass,-29,1
AAA,2014J,335764,2,South East Region,3,20-30%,1,0-35,1,60,1,Pass,-108,1
AAA,2014J,337748,2,Yorkshire Region,3,30-40%,1,0-35,0,120,1,Withdrawn,-70,0
AAA,2014J,338407,1,East Midlands Region,3,60-70%,2,35-55,0,60,1,Pass,-67,1
AAA,2014J,341876,1,East Anglian Region,,Oct-20,1,0-35,0,120,1,Withdrawn,-155,0
AAA,2014J,342007,2,West Midlands Region,,70-80%,1,0-35,1,60,1,Pass,-130,1
AAA,2014J,345440,1,South Region,,90-100%,1,0-35,0,60,1,Pass,-46,1
AAA,2014J,345519,2,North Region,3,,1,0-35,0,60,1,Pass,-88,1
AAA,2014J,346118,2,East Anglian Region,3,20-30%,2,35-55,0,120,1,Pass,-148,1
AAA,2014J,348275,1,Scotland,,40-50%,2,35-55,0,120,1,Withdrawn,-103,0
AAA,2014J,348807,1,East Midlands Region,3,80-90%,2,35-55,0,60,1,Pass,-22,1
AAA,2014J,350156,1,South West Region,3,30-40%,1,0-35,0,120,1,Pass,-50,1
AAA,2014J,350939,1,East Anglian Region,2,80-90%,1,0-35,0,60,1,Pass,-124,1
AAA,2014J,351336,2,East Midlands Region,3,Oct-20,1,0-35,0,60,1,Pass,-130,1
AAA,2014J,353665,1,South Region,3,70-80%,2,35-55,0,60,1,Pass,-51,1
AAA,2014J,354170,2,Wales,3,0-10%,1,0-35,0,60,1,Fail,-124,1
AAA,2014J,356170,1,North Western Region,,30-40%,1,0-35,0,60,1,Pass,-149,1
AAA,2014J,358182,1,South Region,2,80-90%,1,0-35,0,120,1,Pass,-96,1
AAA,2014J,364957,2,East Anglian Region,,70-80%,2,35-55,0,60,1,Pass,-37,1
AAA,2014J,369834,1,West Midlands Region,3,60-70%,1,0-35,0,60,1,Withdrawn,-74,0
AAA,2014J,371710,1,Scotland,,Oct-20,1,0-35,0,60,1,Pass,-128,1
AAA,2014J,373872,2,South Region,3,40-50%,1,0-35,0,60,1,Pass,-25,1
AAA,2014J,375260,1,Ireland,,,1,0-35,0,60,1,Pass,-122,1
AAA,2014J,375646,1,London Region,3,40-50%,1,0-35,0,120,1,Pass,-38,1
AAA,2014J,377546,1,East Anglian Region,3,50-60%,1,0-35,0,120,2,Distinction,-37,1
AAA,2014J,381642,2,North Western Region,3,20-30%,1,0-35,0,60,1,Withdrawn,-88,0
AAA,2014J,382095,1,South Region,2,50-60%,1,0-35,0,60,1,Pass,-88,1
AAA,2014J,383180,2,South Region,3,70-80%,1,0-35,0,60,1,Withdrawn,-88,0
AAA,2014J,383600,1,Scotland,3,70-80%,1,0-35,0,60,1,Pass,-32,1
AAA,2014J,383723,1,East Anglian Region,,90-100%,3,55<=,0,60,1,Pass,-113,1
AAA,2014J,384203,1,Scotland,,20-30%,1,0-35,0,120,1,Pass,-155,1
AAA,2014J,384725,2,East Anglian Region,2,90-100%,2,35-55,0,60,1,Pass,-137,1
AAA,2014J,387533,1,Scotland,,50-60%,2,35-55,0,60,1,Fail,-50,1
AAA,2014J,387954,2,South Region,3,60-70%,2,35-55,0,60,1,Withdrawn,-150,0
AAA,2014J,388147,2,South West Region,3,Oct-20,2,35-55,0,300,1,Fail,-84,1
AAA,2014J,390890,1,Scotland,3,0-10%,1,0-35,1,90,1,Pass,-65,1
AAA,2014J,391249,1,South Region,,90-100%,2,35-55,0,60,1,Distinction,-25,1
AAA,2014J,396599,2,South Region,2,60-70%,1,0-35,0,120,2,Fail,-67,1
AAA,2014J,396655,2,South Region,2,40-50%,1,0-35,0,180,2,Fail,-37,1
AAA,2014J,398171,2,South West Region,3,70-80%,1,0-35,0,120,1,Pass,-42,1
AAA,2014J,398349,2,East Midlands Region,,70-80%,1,0-35,0,60,1,Pass,-108,1
AAA,2014J,400147,1,South East Region,2,60-70%,2,35-55,0,60,1,Pass,-154,1
AAA,2014J,400682,2,London Region,3,20-30%,1,0-35,0,60,1,Pass,-115,1
AAA,2014J,401404,1,West Midlands Region,3,90-100%,1,0-35,0,180,1,Pass,-58,1
AAA,2014J,402204,1,West Midlands Region,3,,2,35-55,0,60,1,Pass,-43,1
AAA,2014J,402727,2,East Anglian Region,3,60-70%,1,0-35,0,60,2,Pass,-50,1
AAA,2014J,402961,2,North Western Region,2,80-90%,2,35-55,0,60,1,Pass,-140,1
AAA,2014J,404356,2,South East Region,3,90-100%,1,0-35,0,60,1,Pass,-81,1
AAA,2014J,406671,1,South West Region,3,80-90%,2,35-55,0,60,1,Pass,-78,1
AAA,2014J,406682,1,South East Region,,70-80%,3,55<=,0,60,1,Distinction,-156,1
AAA,2014J,409100,1,South East Region,,80-90%,2,35-55,0,60,1,Pass,-124,1
AAA,2014J,409703,1,East Anglian Region,3,30-40%,1,0-35,0,120,1,Pass,-78,1
AAA,2014J,410092,2,North Western Region,3,0-10%,2,35-55,0,60,1,Pass,-81,1
AAA,2014J,411971,1,Ireland,3,40-50%,1,0-35,0,60,1,Pass,-44,1
AAA,2014J,415969,1,West Midlands Region,,0-10%,2,35-55,1,60,1,Fail,-108,1
AAA,2014J,418731,1,Ireland,3,70-80%,1,0-35,0,90,1,Fail,-85,1
AAA,2014J,421455,2,North Region,3,50-60%,1,0-35,0,60,1,Pass,-121,1
AAA,2014J,424577,1,London Region,,Oct-20,1,0-35,0,120,1,Pass,-114,1
AAA,2014J,429858,1,Ireland,2,,1,0-35,0,300,1,Distinction,-53,1
AAA,2014J,431025,1,East Anglian Region,3,90-100%,1,0-35,0,150,1,Fail,-46,1
AAA,2014J,439305,1,South East Region,3,60-70%,2,35-55,0,60,1,Pass,-127,1
AAA,2014J,440319,2,West Midlands Region,3,20-30%,1,0-35,0,60,1,Withdrawn,-88,0
AAA,2014J,442064,2,South West Region,,70-80%,1,0-35,0,120,1,Pass,-18,1
AAA,2014J,442132,1,South West Region,,20-30%,1,0-35,0,60,1,Pass,-122,1
AAA,2014J,446108,1,South West Region,3,70-80%,1,0-35,0,120,1,Pass,-106,1
